id,hood_158,collision_probability
647,165,0.6135895447669981
648,165,0.6135895447669981
649,165,0.6135895447669981
650,165,0.6135895447669981
653,165,0.607882402122348
654,165,0.607882402122348
656,165,0.607882402122348
658,160,0.7072036703615092
659,160,0.7072036703615092
660,160,0.7072036703615092
662,1,0.6799230826971044
663,1,0.6799230826971044
665,1,0.6799230826971044
667,63,0.8750245227916273
669,143,0.9382510090694516
671,107,0.841910972840089
672,11,0.8217036792041217
673,11,0.8217036792041217
675,156,0.9656878759170964
677,169,0.9070427648549861
680,164,0.8793962316214232
683,84,0.9527311161696544
686,11,0.8372939786541788
687,102,0.6915254397431732
690,99,0.8748121299069047
693,99,0.8748121299069047
694,162,0.7759372727021887
696,40,0.7389907638550129
697,40,0.7389907638550129
698,40,0.7389907638550129
700,40,0.7389907638550129
701,40,0.7389907638550129
703,83,0.8367412304493357
704,83,0.8367412304493357
705,10,0.7371923530111363
709,128,0.8621278395809242
711,114,0.7036787511116435
713,73,0.8818458655225658
716,1,0.7185261596527164
718,43,0.8872781651793179
719,43,0.8872781651793179
720,85,0.8190586709135229
725,27,0.6704502466544141
726,27,0.6704502466544141
728,58,0.7888942624399843
730,58,0.7888942624399843
732,128,0.8521342597215575
734,5,0.6916535625123578
735,5,0.6916535625123578
736,5,0.6916535625123578
739,18,0.9013416140897473
740,6,0.7964562789763381
741,6,0.7964562789763381
742,6,0.7964562789763381
743,6,0.7964562789763381
745,30,0.777760472059269
746,48,0.5695933646534812
747,48,0.5695933646534812
751,85,0.838181639544104
753,47,0.8135452264922116
757,87,0.824129272879944
758,170,0.7704287115290197
760,4,0.8165602004981517
761,146,0.8371600256542139
762,146,0.8371600256542139
765,85,0.8205311359288071
766,85,0.8205311359288071
767,85,0.8205311359288071
768,85,0.8205311359288071
769,111,0.8118958147869652
770,111,0.8118958147869652
771,111,0.8118958147869652
775,126,0.7394561716337446
777,126,0.7394561716337446
778,126,0.7394561716337446
782,153,0.9352673110084295
784,20,0.5808367388783072
785,20,0.5808367388783072
786,20,0.5808367388783072
787,20,0.5808367388783072
790,164,0.8975661222364603
791,164,0.8975661222364603
795,98,0.9339987471826161
797,61,0.9999998568678318
800,1,0.7653498431856048
802,164,0.9180049592714453
804,4,0.8578770466095412
806,50,0.7492356165513063
807,44,0.8006535896986089
808,44,0.8006535896986089
809,44,0.8006535896986089
812,100,0.7889390096814094
814,63,0.900447663544728
816,48,0.6056183028881785
818,123,0.8899207230770584
819,109,0.8240213552036282
820,109,0.8240213552036282
822,109,0.8240213552036282
825,167,0.8205717786234792
828,70,0.8643479318773669
830,80,0.7895710545942596
835,159,0.9176414557026739
836,159,0.9176414557026739
838,130,0.7097852600769825
839,130,0.7097852600769825
840,129,0.6687552083425229
845,73,0.849345835875712
847,136,0.8927509636964087
848,NSA,0.7928101280676433
852,73,0.8964417006018018
855,164,0.9180049592714453
857,136,0.9070333131885917
858,135,0.845377530720609
859,135,0.845377530720609
860,135,0.845377530720609
861,135,0.845377530720609
862,135,0.845377530720609
863,135,0.845377530720609
864,135,0.845377530720609
865,135,0.845377530720609
866,135,0.845377530720609
867,135,0.845377530720609
868,135,0.845377530720609
869,95,0.8901954218652106
871,142,0.6981830799800822
872,142,0.6981830799800822
873,142,0.6981830799800822
874,142,0.6981830799800822
875,142,0.6981830799800822
877,95,0.9026934101427854
878,119,0.810295162710031
879,119,0.810295162710031
880,65,0.7805709903423053
881,65,0.7805709903423053
883,34,0.66899438772009
884,34,0.66899438772009
887,85,0.800382417922007
889,81,0.910012055126167
891,81,0.910012055126167
893,148,0.7692152117385713
895,44,0.8786462563394779
898,128,0.8605160722727484
900,32,0.7381599245031624
906,85,0.8414736581853278
907,123,0.9164058443545795
909,108,0.9214744115457821
913,138,0.6657991988225127
914,138,0.6657991988225127
916,138,0.6657991988225127
919,138,0.6657991988225127
921,163,0.7723072350062162
923,163,0.7723072350062162
928,78,0.9118826546263821
929,1,0.7356447470787583
933,130,0.7367450230945471
934,161,0.8260133672103521
937,40,0.7873901989330342
938,40,0.7873901989330342
939,40,0.7873901989330342
941,91,0.8492781228853318
943,171,0.8189672689790054
944,163,0.7143959816351947
945,163,0.7143959816351947
946,27,0.7832676737935811
948,70,0.8445698558336442
951,42,0.6057463850764427
952,30,0.751549336007314
955,169,0.8684365223635444
957,52,0.7053021208549329
959,70,0.8019599739103717
961,149,0.890211857377852
962,168,0.8175029345162701
963,168,0.8175029345162701
965,168,0.8175029345162701
966,11,0.812212834678158
968,11,0.812212834678158
969,1,0.7402868248036618
971,1,0.7402868248036618
972,1,0.7402868248036618
973,23,0.6577046751630627
976,92,0.8491745939826387
977,92,0.8491745939826387
983,63,0.900447663544728
984,135,0.8786112779233141
987,135,0.8786112779233141
989,110,0.8356953637286163
994,65,0.8081801303095911
995,146,0.7922940282114451
996,146,0.7922940282114451
997,146,0.7922940282114451
998,146,0.7922940282114451
999,146,0.7922940282114451
1001,42,0.6763371448841236
1002,42,0.6763371448841236
1003,42,0.6763371448841236
1007,138,0.700254520861005
1008,55,0.8229405376210738
1009,55,0.8229405376210738
1010,55,0.8229405376210738
1019,85,0.8538378713745371
1021,1,0.7327187213522538
1022,98,0.948353557889307
1024,13,0.6250174417401773
1025,13,0.6250174417401773
1026,13,0.6250174417401773
1028,109,0.8240213552036282
1029,113,0.8026346816178944
1031,48,0.7377959740729807
1032,48,0.7377959740729807
1033,48,0.7377959740729807
1036,63,0.8852815313853444
1038,96,0.8281999814596149
1039,5,0.6970663998215437
1041,5,0.6970663998215437
1042,5,0.6970663998215437
1043,5,0.6970663998215437
1047,88,0.9999998296219275
1051,35,0.6900228667084177
1054,7,0.7421323867611705
1055,31,0.8019288091900704
1059,68,0.8307996512419465
1060,138,0.750925074804571
1061,138,0.750925074804571
1063,13,0.6585120261843858
1066,55,0.7759739843123892
1068,109,0.8036170589792957
1070,119,0.810295162710031
1071,119,0.810295162710031
1072,119,0.810295162710031
1073,119,0.810295162710031
1075,157,0.9519671996226718
1076,39,0.8008630437395643
1078,39,0.8008630437395643
1080,112,0.6684328781475375
1081,112,0.6684328781475375
1082,112,0.6684328781475375
1084,81,0.900562017027396
1085,81,0.900562017027396
1087,86,0.9653382147430277
1090,44,0.9341961984941478
1092,2,0.7283907529717724
1093,13,0.6527534712622213
1096,13,0.6527534712622213
1098,118,0.6795149016818528
1100,125,0.8573955965243341
1103,156,0.7393867328098896
1104,156,0.7393867328098896
1105,156,0.7393867328098896
1106,156,0.7393867328098896
1108,156,0.7393867328098896
1111,48,0.8655722697068081
1113,116,0.8254906447374117
1115,116,0.8254906447374117
1117,126,0.8295243745902203
1120,3,0.9148750810608887
1122,27,0.7318960417911484
1123,162,0.8766417612035935
1126,80,0.8125419835232012
1129,147,0.8293641197936846
1132,147,0.8293641197936846
1133,147,0.8293641197936846
1134,147,0.8293641197936846
1135,1,0.7402868248036618
1138,110,0.7912539275816808
1140,170,0.7704287115290197
1141,70,0.8224984131156043
1142,70,0.8224984131156043
1144,70,0.8224984131156043
1145,70,0.8224984131156043
1146,135,0.8621869789315225
1149,135,0.8621869789315225
1151,30,0.75118215875501
1152,30,0.75118215875501
1154,107,0.8863262322283783
1155,111,0.8497902049099324
1157,1,0.7185261596527164
1159,72,0.8705441800700576
1161,151,0.7630415177566263
1163,157,0.9461067292978973
1164,1,0.6799230826971044
1165,1,0.6799230826971044
1166,78,0.9108692040058237
1167,78,0.9108692040058237
1171,27,0.7241745313548721
1173,161,0.8335496137373377
1177,8,0.8260367355715943
1181,170,0.7933947608538678
1183,170,0.7933947608538678
1184,80,0.9132461591629113
1187,108,0.9080292208205256
1188,22,0.8091950150931371
1191,50,0.8003656495710141
1192,87,0.8749431442441262
1193,87,0.8749431442441262
1199,155,0.7786246290297181
1201,142,0.6977687508766987
1203,142,0.6977687508766987
1204,142,0.6977687508766987
1205,144,0.7469298274692706
1208,61,0.9999998384095355
1209,42,0.6057463850764427
1210,42,0.6057463850764427
1212,42,0.6057463850764427
1214,73,0.8346823252755136
1217,168,0.879335901600661
1218,99,0.9001808420424591
1219,99,0.9001808420424591
1220,99,0.9001808420424591
1221,99,0.9001808420424591
1225,55,0.8571037696333869
1228,1,0.7327187213522538
1229,1,0.6820883280595635
1230,1,0.6820883280595635
1232,170,0.7721868461033059
1233,129,0.7727291708297604
1236,118,0.723703378458506
1239,152,0.6789671824039136
1242,160,NA
1247,NSA,0.7905848525671978
1250,116,0.862302551998418
1252,119,0.8301522501282388
1253,116,0.8013471672473895
1254,116,0.8013471672473895
1255,116,0.8013471672473895
1256,116,0.8013471672473895
1259,32,0.7537519046102394
1260,39,0.8135298051465123
1262,110,0.8375380227460613
1264,70,0.8463312894209272
1265,70,0.8463312894209272
1266,161,0.8804779584173955
1267,161,0.8804779584173955
1268,161,0.8804779584173955
1269,161,0.8804779584173955
1270,161,0.8804779584173955
1271,161,0.8804779584173955
1275,41,0.751873580508589
1276,119,0.8301522501282388
1277,119,0.8301522501282388
1278,80,0.9690198102629474
1282,70,0.8019599739103717
1284,70,0.8019599739103717
1286,124,0.7491264413227757
1287,140,0.7964184722350849
1288,95,0.7696972882001231
1289,95,0.7696972882001231
1292,149,0.9036286939901841
1294,111,0.784678995729488
1295,87,0.8075674563812967
1296,87,0.8075674563812967
1297,144,0.72061755821735
1302,85,0.9253640875669259
1303,83,0.8730522579208387
1305,83,0.8730522579208387
1306,22,0.7341866807119752
1308,22,0.7341866807119752
1309,22,0.7341866807119752
1313,111,0.784678995729488
1314,111,0.784678995729488
1315,111,0.784678995729488
1316,111,0.784678995729488
1318,70,0.8019599739103717
1321,168,0.8464607978357976
1324,103,0.954988938567699
1325,33,0.8909462949334649
1326,33,0.8909462949334649
1327,33,0.8909462949334649
1328,33,0.8909462949334649
1330,7,0.7345987826424694
1333,52,0.6999731018215699
1334,52,0.6999731018215699
1335,52,0.6999731018215699
1338,80,0.8065523994769609
1340,158,0.7775063656242701
1342,94,0.8990126986952959
1344,31,0.8911371378421024
1345,54,0.8336113173843022
1347,54,0.8336113173843022
1351,116,0.8440632618293666
1352,116,0.8440632618293666
1353,59,0.7424043603067515
1355,59,0.7424043603067515
1357,126,0.9282748022103318
1359,147,0.7279255362428506
1361,150,0.9436413802338159
1363,99,0.8748121299069047
1364,129,0.730389957185924
1365,129,0.730389957185924
1366,98,0.9333174404393305
1367,98,0.9333174404393305
1368,98,0.9333174404393305
1369,98,0.9333174404393305
1371,170,0.8374740378051246
1373,37,0.6770753481914418
1374,37,0.6770753481914418
1377,94,0.8847326342272017
1378,94,0.8847326342272017
1379,111,0.8335769065700881
1380,111,0.8335769065700881
1381,111,0.8335769065700881
1383,95,0.9026934101427854
1384,95,0.9026934101427854
1385,95,0.9026934101427854
1386,95,0.9026934101427854
1388,105,0.8367208634406903
1389,164,0.906130072308447
1391,164,0.906130072308447
1392,105,0.8352125595949919
1394,168,0.8642889155229055
1396,119,0.8301522501282388
1397,119,0.8301522501282388
1400,148,0.815015263603995
1401,148,0.815015263603995
1403,73,0.8493803335075469
1404,73,0.8493803335075469
1407,20,0.6390593891171586
1408,20,0.6390593891171586
1409,154,0.7794911566669482
1410,154,0.7794911566669482
1411,154,0.7794911566669482
1412,154,0.7794911566669482
1416,166,0.7240032196633032
1417,116,0.7790188880613992
1418,116,0.7790188880613992
1419,116,0.7790188880613992
1421,116,0.7790188880613992
1422,116,0.7790188880613992
1424,152,0.7076104844551258
1426,6,0.8174355614288268
1428,6,0.8174355614288268
1430,81,0.9734524745955665
1431,129,0.7277245114585026
1432,129,0.7277245114585026
1433,129,0.7277245114585026
1434,129,0.7277245114585026
1435,171,0.7563971999012112
1439,168,0.847628547870127
1441,119,0.7299220182995303
1442,119,0.7299220182995303
1443,43,0.9000709228855063
1444,43,0.9000709228855063
1445,43,0.9000709228855063
1448,105,0.8367208634406903
1449,105,0.8367208634406903
1450,105,0.8367208634406903
1451,105,0.8367208634406903
1452,6,0.8381923271000437
1453,142,0.7279865444259118
1454,142,0.7279865444259118
1455,142,0.7279865444259118
1456,32,0.7609187771540116
1457,32,0.7609187771540116
1460,130,0.7897070221749323
1461,71,0.9242308987473689
1463,71,0.9242308987473689
1467,1,0.6933580815593171
1468,1,0.6933580815593171
1470,124,0.7923309479062364
1472,159,0.8900426908672812
1473,163,0.7723072350062162
1474,163,0.7723072350062162
1476,28,0.8373201735127972
1479,124,0.8365904433800588
1480,161,0.8659991641592046
1481,161,0.8659991641592046
1482,161,0.8659991641592046
1483,161,0.8659991641592046
1485,1,0.6820883280595635
1487,87,0.7791128390439377
1490,37,0.8124354164922784
1491,46,0.687594386045399
1492,46,0.687594386045399
1493,46,0.687594386045399
1494,70,0.8019599739103717
1496,70,0.8019599739103717
1498,22,0.7852481860872658
1502,101,0.7444045938731096
1503,101,0.7444045938731096
1504,7,0.6820133435658978
1508,141,0.7972246756036319
1509,141,0.7972246756036319
1510,141,0.7972246756036319
1512,129,0.730389957185924
1515,58,0.7888942624399843
1518,1,0.7402868248036618
1519,160,0.6838548387800691
1521,116,0.8383397059406227
1523,62,0.84674871404538965
1526,136,0.9166901288592517
1527,57,0.8467559488836519
1529,57,0.8467559488836519
1531,58,0.7508552282129616
1534,58,0.7508552282129616
1535,1,0.6469460450962121
1540,1,0.6885855560574319
1545,6,0.7736494137970424
1546,6,0.7736494137970424
1548,91,0.862281597921977
1551,174,0.9071949100125385
1554,40,0.7389907638550129
1555,99,0.9024493935738526
1557,99,0.9024493935738526
1559,23,0.7280221415960102
1562,85,0.77134851749732
1563,138,0.6538221361843646
1564,138,0.6538221361843646
1566,138,0.6538221361843646
1567,138,0.6538221361843646
1571,70,0.8721178406951408
1573,90,0.7580104726632141
1575,1,0.6746762158405113
1576,1,0.6746762158405113
1577,1,0.6746762158405113
1578,172,0.7978033307884677
1579,172,0.7978033307884677
1583,120,0.8107961076767597
1585,145,0.7112190725255796
1586,57,0.6338463122819695
1588,159,0.8925141367009302
1589,159,0.8925141367009302
1591,27,0.7318960417911484
1592,27,0.7318960417911484
1593,64,0.872489795531919
1595,108,0.900564695771079
1596,108,0.900564695771079
1597,108,0.900564695771079
1598,108,0.900564695771079
1599,108,0.900564695771079
1600,108,0.900564695771079
1601,87,0.8332263960640978
1603,87,0.8332263960640978
1604,163,0.7413109827949256
1608,147,0.8116646111913975
1609,110,0.8126432809320021
1610,110,0.8126432809320021
1613,50,0.8003656495710141
1614,8,0.8643425980363203
1619,119,0.849728975164625
1621,83,0.8883493394080881
1623,16,0.8199782679472851
1626,124,0.8400473936326607
1627,124,0.8400473936326607
1630,81,0.8709565983023848
1635,159,0.8828685513746233
1636,159,0.8828685513746233
1637,159,0.8828685513746233
1638,144,0.6978814380454135
1641,128,0.7877472998807625
1643,90,0.813924325999926
1646,116,0.9364578798309834
1647,116,0.9364578798309834
1650,159,0.7905016972968019
1652,10,0.7720463917781425
1653,10,0.7720463917781425
1657,111,0.7610359156387183
1658,163,0.6860191290461652
1660,163,0.6860191290461652
1661,163,0.6860191290461652
1664,27,0.6881825395898821
1665,27,0.6881825395898821
1666,27,0.6881825395898821
1667,27,0.6881825395898821
1668,27,0.6881825395898821
1669,1,0.7085177112860563
1671,78,0.8957310376123557
1672,78,0.8957310376123557
1673,78,0.8957310376123557
1675,6,0.7986329638924119
1679,141,0.7794161509363259
1683,120,0.8087173990006103
1684,41,0.9026049582681945
1686,41,0.9026049582681945
1688,159,0.8828685513746233
1689,159,0.8828685513746233
1692,171,0.7780475211398996
1696,163,0.5679250391701006
1697,146,0.9326645752612113
1700,NSA,0.81407749198113
1702,NSA,0.81407749198113
1704,5,0.6895815295223754
1705,5,0.6895815295223754
1706,5,0.6895815295223754
1707,5,0.6895815295223754
1710,58,0.6626917144213359
1717,73,0.6999612003230686
1718,62,0.5690251967699079
1719,62,0.5690251967699079
1721,62,0.5690251967699079
1722,44,0.7824645942259266
1723,44,0.7824645942259266
1727,47,0.8135452264922116
1729,73,0.8761714487037539
1730,73,0.8761714487037539
1733,27,0.6629365209114485
1735,85,0.802133997393784
1736,85,0.802133997393784
1737,85,0.802133997393784
1738,85,0.802133997393784
1739,85,0.802133997393784
1740,85,0.802133997393784
1741,NSA,0.8733862087232113
1742,NSA,0.8733862087232113
1743,NSA,0.8733862087232113
1744,NSA,0.8733862087232113
1746,47,0.7672173701345759
1747,47,0.7672173701345759
1749,107,0.8230658066591534
1751,168,0.8478220993236648
1752,58,0.7751189720539831
1753,58,0.7751189720539831
1754,58,0.7751189720539831
1756,171,0.7563971999012112
1757,154,0.7794911566669482
1759,139,0.6677553514395843
1763,79,0.9749863193579299
1764,79,0.9749863193579299
1766,164,0.8914952735952079
1769,1,0.6799230826971044
1770,1,0.6799230826971044
1775,4,0.8761593255681839
1776,70,0.685703641723219
1781,81,0.910012055126167
1783,168,0.7995860832106171
1785,158,0.7177129885831804
1788,31,0.8308796048544483
1789,91,0.8817907269692509
1793,2,0.8122663914024607
1796,3,0.7767231620828486
1797,3,0.7767231620828486
1801,95,0.8901954218652106
1803,79,0.9504454241512493
1804,52,0.7398945165990155
1811,33,0.8235879040957008
1812,33,0.8235879040957008
1814,33,0.8235879040957008
1817,95,0.9026934101427854
1818,95,0.9026934101427854
1819,95,0.9026934101427854
1820,126,0.8292462520732643
1821,126,0.8292462520732643
1822,126,0.8292462520732643
1823,86,0.8978433200246855
1824,86,0.8978433200246855
1825,86,0.8978433200246855
1826,86,0.8978433200246855
1827,86,0.8978433200246855
1828,86,0.8978433200246855
1830,123,0.8922505132965303
1832,170,0.7608545134805293
1833,2,0.6639628462468584
1834,2,0.6639628462468584
1835,2,0.6639628462468584
1837,2,0.6639628462468584
1838,2,0.6639628462468584
1839,2,0.6639628462468584
1840,2,0.6639628462468584
1842,50,0.7517623120543919
1843,2,0.8083460107512863
1844,2,0.8083460107512863
1846,65,0.8066302115514358
1848,65,0.8066302115514358
1849,65,0.8066302115514358
